Mod:Item:MetaData, Localized Name
rockhounding_rocks:polished_c:0, Gneiss Polished Block
rockhounding_rocks:polished_c:1, Pumice Polished Block
rockhounding_rocks:polished_c:2, Gray Granite Polished Block
rockhounding_rocks:polished_c:3, Gray Onyx Polished Block
rockhounding_rocks:polished_c:4, Gray Porphyry Polished Block
rockhounding_rocks:polished_c:5, Spiderweb Jasper Polished Block
rockhounding_rocks:polished_c:6, Gray Trachyte Polished Block
rockhounding_rocks:polished_c:7, Travertine Polished Block
rockhounding_rocks:polished_c:8, Gray Tuff Polished Block
rockhounding_rocks:polished_c:9, Zebra Jasper Polished Block
rockhounding_rocks:polished_c:10, Dacite Polished Block
rockhounding_rocks:polished_c:11, Migmatite Polished Block
rockhounding_rocks:polished_c:12, Amazonite Polished Block
rockhounding_rocks:polished_c:13, Green Aventurine Polished Block
rockhounding_rocks:polished_c:14, Green Granite Polished Block
rockhounding_rocks:polished_c:15, Green Onyx Polished Block
rockhounding_rocks:polished_d:0, Green Porphyry Polished Block
rockhounding_rocks:polished_d:1, Green Jasper Polished Block
rockhounding_rocks:polished_d:2, Bloodstone Polished Block
rockhounding_rocks:polished_d:3, Jadeite Polished Block
rockhounding_rocks:polished_d:4, Malachite Polished Block
rockhounding_rocks:polished_d:5, Serpentinite Polished Block
rockhounding_rocks:polished_d:6, Zoisite Polished Block
rockhounding_rocks:polished_d:7, Green Tiger Eye Polished Block
rockhounding_rocks:polished_d:8, Green Tuff Polished Block
rockhounding_rocks:polished_d:9, Unakite Polished Block
rockhounding_rocks:polished_d:10, Chyrsoprase Polished Block
rockhounding_rocks:polished_d:11, Rainforest Jasper Polished Block
rockhounding_rocks:polished_d:12, Glauconite Polished Block
rockhounding_rocks:polished_d:13, Dunite Polished Block
rockhounding_rocks:polished_d:14, Rhodochrosite Polished Block
rockhounding_rocks:polished_d:15, Kakortokite Polished Block
rockhounding_rocks:polished_e:0, Pink Granite Polished Block
rockhounding_rocks:polished_e:1, Pink Onyx Polished Block
rockhounding_rocks:polished_e:2, Pink Trachyte Polished Block
rockhounding_rocks:polished_e:3, Pink Porphyry Polished Block
rockhounding_rocks:polished_e:4, Pink Travertine Polished Block
rockhounding_rocks:polished_e:5, Rhodonite Polished Block
rockhounding_rocks:polished_e:6, Charoite Polished Block
rockhounding_rocks:polished_e:7, Jasperoid Polished Block
rockhounding_rocks:polished_e:8, Sugilite Polished Block
rockhounding_rocks:polished_e:9, Stichtite Polished Block
rockhounding_rocks:polished_e:10, Dumortierite Polished Block
rockhounding_rocks:polished_e:11, Purple Porphyry Polished Block
rockhounding_rocks:polished_e:12, Aplite Polished Block
rockhounding_rocks:polished_e:13, Red Carnelian Polished Block
rockhounding_rocks:polished_e:14, Red Aventurine Polished Block
rockhounding_rocks:polished_e:15, Red Granite Polished Block
rockhounding_rocks:polished_f:0, Red Onyx Polished Block
rockhounding_rocks:polished_f:1, Red Porphyry Polished Block
rockhounding_rocks:polished_f:2, Red Jasper Polished Block
rockhounding_rocks:polished_f:3, Red Rose Polished Block
rockhounding_rocks:polished_f:4, Sunstone Polished Block
rockhounding_rocks:polished_f:5, Red Trachyte Polished Block
rockhounding_rocks:polished_f:6, Noreena Jasper Polished Block
rockhounding_rocks:polished_f:7, Mookaite Jasper Polished Block
rockhounding_rocks:polished_f:8, Red Tiger Eye Polished Block
rockhounding_rocks:polished_f:9, Jaspilite Polished Block
rockhounding_rocks:polished_f:10, Alabaster Polished Block
rockhounding_rocks:polished_f:11, Chalk Polished Block
rockhounding_rocks:polished_f:12, White Granite Polished Block
rockhounding_rocks:polished_f:13, White Onyx Polished Block
rockhounding_rocks:polished_f:14, Moonstone Polished Block
rockhounding_rocks:polished_f:15, Porcelain Jasper Polished Block
rockhounding_rocks:polished_g:0, Milky Quartz Polished Block
rockhounding_rocks:polished_g:1, White Tuff Polished Block
rockhounding_rocks:polished_g:2, Ocean Jasper Polished Block
rockhounding_rocks:polished_g:3, Howlite Polished Block
rockhounding_rocks:polished_g:4, Dalmatian Jasper Polished Block
rockhounding_rocks:polished_g:5, Diatomite Polished Block
rockhounding_rocks:polished_g:6, Yellow Aventurine Polished Block
rockhounding_rocks:polished_g:7, Yellow Granite Polished Block
rockhounding_rocks:polished_g:8, Yellow Jasper Polished Block
rockhounding_rocks:polished_g:9, Yellow Onyx Polished Block
rockhounding_rocks:polished_g:10, Yellow Porphyry Polished Block
rockhounding_rocks:polished_g:11, Yellow Tiger Eye Polished Block
rockhounding_rocks:polished_g:12, Yellow Trachyte Polished Block
rockhounding_rocks:polished_g:13, Yellow Tuff Polished Block
rockhounding_rocks:polished_g:14, Mudstone Polished Block
rockhounding_rocks:polished_g:15, Felsite Polished Block
rockhounding_rocks:polished_clay:0, Black Hardened Clay Polished Block
rockhounding_rocks:polished_clay:1, Red Hardened Clay Polished Block
rockhounding_rocks:polished_clay:2, Green Hardened Clay Polished Block
rockhounding_rocks:polished_clay:3, Brown Hardened Clay Polished Block
rockhounding_rocks:polished_clay:4, Blue Hardened Clay Polished Block
rockhounding_rocks:polished_clay:5, Purple Hardened Clay Polished Block
rockhounding_rocks:polished_clay:6, Cyan Hardened Clay Polished Block
rockhounding_rocks:polished_clay:7, Silver Hardened Clay Polished Block
rockhounding_rocks:polished_clay:8, Gray Hardened Clay Polished Block
rockhounding_rocks:polished_clay:9, Pink Hardened Clay Polished Block
rockhounding_rocks:polished_clay:10, Lime Hardened Clay Polished Block
rockhounding_rocks:polished_clay:11, Yellow Hardened Clay Polished Block
rockhounding_rocks:polished_clay:12, Light Blue Hardened Clay Polished Block
rockhounding_rocks:polished_clay:13, Magents Hardened Clay Polished Block
rockhounding_rocks:polished_clay:14, Orange Hardened Clay Polished Block
rockhounding_rocks:polished_clay:15, White Hardened Clay Polished Block
rockhounding_rocks:polished_vanilla:0, Stone Polished Block
rockhounding_rocks:polished_vanilla:1, Cobblestone Polished Block
rockhounding_rocks:polished_vanilla:2, Hardened Clay Polished Block
rockhounding_rocks:polished_vanilla:3, Brown Nether Bricks Polished Block
rockhounding_rocks:polished_vanilla:4, Red Nether Bricks Polished Block
rockhounding_rocks:polished_vanilla:5, Sandstone Polished Block
rockhounding_rocks:polished_vanilla:6, Red Sandstone Polished Block
rockhounding_rocks:polished_vanilla:7, Bone Polished Block
rockhounding_rocks:polished_vanilla:8, End Stone Polished Block
rockhounding_rocks:polished_vanilla:9, Granite Polished Block
rockhounding_rocks:polished_vanilla:10, Andesite Polished Block
rockhounding_rocks:polished_vanilla:11, Diorite Polished Block
rockhounding_rocks:polished_vanilla:12, Prismarine Polished Block
rockhounding_rocks:polished_vanilla:13, Nether Quartz Polished Block
rockhounding_rocks:polished_vanilla:14, Nether Wart Polished Block
rockhounding_rocks:polished_vanilla:15, Snow Polished Block
rockhounding_rocks:polished_concrete:0, Black Concrete Polished Block
rockhounding_rocks:polished_concrete:1, Red Concrete Polished Block
rockhounding_rocks:polished_concrete:2, Green Concrete Polished Block
rockhounding_rocks:polished_concrete:3, Brown Concrete Polished Block
rockhounding_rocks:polished_concrete:4, Blue Concrete Polished Block
rockhounding_rocks:polished_concrete:5, Purple Concrete Polished Block
rockhounding_rocks:polished_concrete:6, Cyan Concrete Polished Block
rockhounding_rocks:polished_concrete:7, Silver Concrete Polished Block
rockhounding_rocks:polished_concrete:8, Gray Concrete Polished Block
rockhounding_rocks:polished_concrete:9, Pink Concrete Polished Block
rockhounding_rocks:polished_concrete:10, Lime Concrete Polished Block
rockhounding_rocks:polished_concrete:11, Yellow Concrete Polished Block
rockhounding_rocks:polished_concrete:12, Light Blue Concrete Polished Block
rockhounding_rocks:polished_concrete:13, Magents Concrete Polished Block
rockhounding_rocks:polished_concrete:14, Orange Concrete Polished Block
rockhounding_rocks:polished_concrete:15, White Concrete Polished Block
rockhounding_rocks:bricks_a:0, Black Aventurine Bricks
rockhounding_rocks:bricks_a:1, Basanite Bricks
rockhounding_rocks:bricks_a:2, Black Granite Bricks
rockhounding_rocks:bricks_a:3, Jet Bricks
rockhounding_rocks:bricks_a:4, Luxulianite Bricks
rockhounding_rocks:bricks_a:5, Black Onyx Bricks
rockhounding_rocks:bricks_a:6, Portoro Bricks
rockhounding_rocks:bricks_a:7, Snowflake Obsidian Bricks
rockhounding_rocks:bricks_a:8, Black Tiger Eye Bricks
rockhounding_rocks:bricks_a:9, Slate Bricks
rockhounding_rocks:bricks_a:10, Gabbro Bricks
rockhounding_rocks:bricks_a:11, Blue Aventurine Bricks
rockhounding_rocks:bricks_a:12, Chrysocolla Bricks
rockhounding_rocks:bricks_a:13, Blue Granite Bricks
rockhounding_rocks:bricks_a:14, Blue Jasper Bricks
rockhounding_rocks:bricks_a:15, Labradorite Bricks
rockhounding_rocks:bricks_b:0, Larimar Bricks
rockhounding_rocks:bricks_b:1, Blue Onyx Bricks
rockhounding_rocks:bricks_b:2, Pietersite Bricks
rockhounding_rocks:bricks_b:3, Sodalite Bricks
rockhounding_rocks:bricks_b:4, Blue Tiger Eye Bricks
rockhounding_rocks:bricks_b:5, Azurite Bricks
rockhounding_rocks:bricks_b:6, Brown Aventurine Bricks
rockhounding_rocks:bricks_b:7, Laterite Bricks
rockhounding_rocks:bricks_b:8, Brown Carnelian Bricks
rockhounding_rocks:bricks_b:9, Brown Porphyry Bricks
rockhounding_rocks:bricks_b:10, Scoria Bricks
rockhounding_rocks:bricks_b:11, Smoky Quartz Bricks
rockhounding_rocks:bricks_b:12, Bronzite Bricks
rockhounding_rocks:bricks_b:13, Tiger Iron Bricks
rockhounding_rocks:bricks_b:14, Arkose Bricks
rockhounding_rocks:bricks_b:15, Ignimbrite Bricks
rockhounding_rocks:bricks_c:0, Gneiss Bricks
rockhounding_rocks:bricks_c:1, Pumice Bricks
rockhounding_rocks:bricks_c:2, Gray Granite Bricks
rockhounding_rocks:bricks_c:3, Gray Onyx Bricks
rockhounding_rocks:bricks_c:4, Gray Porphyry Bricks
rockhounding_rocks:bricks_c:5, Spiderweb Jasper Bricks
rockhounding_rocks:bricks_c:6, Gray Trachyte Bricks
rockhounding_rocks:bricks_c:7, Travertine Bricks
rockhounding_rocks:bricks_c:8, Gray Tuff Bricks
rockhounding_rocks:bricks_c:9, Zebra Jasper Bricks
rockhounding_rocks:bricks_c:10, Dacite Bricks
rockhounding_rocks:bricks_c:11, Migmatite Bricks
rockhounding_rocks:bricks_c:12, Amazonite Bricks
rockhounding_rocks:bricks_c:13, Green Aventurine Bricks
rockhounding_rocks:bricks_c:14, Green Granite Bricks
rockhounding_rocks:bricks_c:15, Green Onyx Bricks
rockhounding_rocks:bricks_d:0, Green Porphyry Bricks
rockhounding_rocks:bricks_d:1, Green Jasper Bricks
rockhounding_rocks:bricks_d:2, Bloodstone Bricks
rockhounding_rocks:bricks_d:3, Jadeite Bricks
rockhounding_rocks:bricks_d:4, Malachite Bricks
rockhounding_rocks:bricks_d:5, Serpentinite Bricks
rockhounding_rocks:bricks_d:6, Zoisite Bricks
rockhounding_rocks:bricks_d:7, Green Tiger Eye Bricks
rockhounding_rocks:bricks_d:8, Green Tuff Bricks
rockhounding_rocks:bricks_d:9, Unakite Bricks
rockhounding_rocks:bricks_d:10, Chyrsoprase Bricks
rockhounding_rocks:bricks_d:11, Rainforest Jasper Bricks
rockhounding_rocks:bricks_d:12, Glauconite Bricks
rockhounding_rocks:bricks_d:13, Dunite Bricks
rockhounding_rocks:bricks_d:14, Rhodochrosite Bricks
rockhounding_rocks:bricks_d:15, Kakortokite Bricks
rockhounding_rocks:bricks_e:0, Pink Granite Bricks
rockhounding_rocks:bricks_e:1, Pink Onyx Bricks
rockhounding_rocks:bricks_e:2, Pink Trachyte Bricks
rockhounding_rocks:bricks_e:3, Pink Porphyry Bricks
rockhounding_rocks:bricks_e:4, Pink Travertine Bricks
rockhounding_rocks:bricks_e:5, Rhodonite Bricks
rockhounding_rocks:bricks_e:6, Charoite Bricks
rockhounding_rocks:bricks_e:7, Jasperoid Bricks
rockhounding_rocks:bricks_e:8, Sugilite Bricks
rockhounding_rocks:bricks_e:9, Stichtite Bricks
rockhounding_rocks:bricks_e:10, Dumortierite Bricks
rockhounding_rocks:bricks_e:11, Purple Porphyry Bricks
rockhounding_rocks:bricks_e:12, Aplite Bricks
rockhounding_rocks:bricks_e:13, Red Carnelian Bricks
rockhounding_rocks:bricks_e:14, Red Aventurine Bricks
rockhounding_rocks:bricks_e:15, Red Granite Bricks
rockhounding_rocks:bricks_f:0, Red Onyx Bricks
rockhounding_rocks:bricks_f:1, Red Porphyry Bricks
rockhounding_rocks:bricks_f:2, Red Jasper Bricks
rockhounding_rocks:bricks_f:3, Red Rose Bricks
rockhounding_rocks:bricks_f:4, Sunstone Bricks
rockhounding_rocks:bricks_f:5, Red Trachyte Bricks
rockhounding_rocks:bricks_f:6, Noreena Jasper Bricks
rockhounding_rocks:bricks_f:7, Mookaite Jasper Bricks
rockhounding_rocks:bricks_f:8, Red Tiger Eye Bricks
rockhounding_rocks:bricks_f:9, Jaspilite Bricks
rockhounding_rocks:bricks_f:10, Alabaster Bricks
rockhounding_rocks:bricks_f:11, Chalk Bricks
rockhounding_rocks:bricks_f:12, White Granite Bricks
rockhounding_rocks:bricks_f:13, White Onyx Bricks
rockhounding_rocks:bricks_f:14, Moonstone Bricks
rockhounding_rocks:bricks_f:15, Porcelain Jasper Bricks
rockhounding_rocks:bricks_g:0, Milky Quartz Bricks
rockhounding_rocks:bricks_g:1, White Tuff Bricks
rockhounding_rocks:bricks_g:2, Ocean Jasper Bricks
rockhounding_rocks:bricks_g:3, Howlite Bricks
rockhounding_rocks:bricks_g:4, Dalmatian Jasper Bricks
rockhounding_rocks:bricks_g:5, Diatomite Bricks
rockhounding_rocks:bricks_g:6, Yellow Aventurine Bricks
rockhounding_rocks:bricks_g:7, Yellow Granite Bricks
rockhounding_rocks:bricks_g:8, Yellow Jasper Bricks
rockhounding_rocks:bricks_g:9, Yellow Onyx Bricks
rockhounding_rocks:bricks_g:10, Yellow Porphyry Bricks
rockhounding_rocks:bricks_g:11, Yellow Tiger Eye Bricks
rockhounding_rocks:bricks_g:12, Yellow Trachyte Bricks
rockhounding_rocks:bricks_g:13, Yellow Tuff Bricks
rockhounding_rocks:bricks_g:14, Mudstone Bricks
rockhounding_rocks:bricks_g:15, Felsite Bricks
rockhounding_rocks:bricks_clay:0, Black Hardened Clay Bricks
rockhounding_rocks:bricks_clay:1, Red Hardened Clay Bricks
rockhounding_rocks:bricks_clay:2, Green Hardened Clay Bricks
rockhounding_rocks:bricks_clay:3, Brown Hardened Clay Bricks
rockhounding_rocks:bricks_clay:4, Blue Hardened Clay Bricks
rockhounding_rocks:bricks_clay:5, Purple Hardened Clay Bricks
rockhounding_rocks:bricks_clay:6, Cyan Hardened Clay Bricks
rockhounding_rocks:bricks_clay:7, Silver Hardened Clay Bricks
rockhounding_rocks:bricks_clay:8, Gray Hardened Clay Bricks
rockhounding_rocks:bricks_clay:9, Pink Hardened Clay Bricks
rockhounding_rocks:bricks_clay:10, Lime Hardened Clay Bricks
rockhounding_rocks:bricks_clay:11, Yellow Hardened Clay Bricks
rockhounding_rocks:bricks_clay:12, Light Blue Hardened Clay Bricks
rockhounding_rocks:bricks_clay:13, Magents Hardened Clay Bricks
rockhounding_rocks:bricks_clay:14, Orange Hardened Clay Bricks
rockhounding_rocks:bricks_clay:15, White Hardened Clay Bricks
rockhounding_rocks:bricks_vanilla:0, Stone Bricks
rockhounding_rocks:bricks_vanilla:1, Cobblestone Bricks
rockhounding_rocks:bricks_vanilla:2, Hardened Clay Bricks
rockhounding_rocks:bricks_vanilla:3, Brown Nether Bricks
rockhounding_rocks:bricks_vanilla:4, Red Nether Bricks
rockhounding_rocks:bricks_vanilla:5, Sandstone Bricks
rockhounding_rocks:bricks_vanilla:6, Red Sandstone Bricks
rockhounding_rocks:bricks_vanilla:7, Bone Bricks
rockhounding_rocks:bricks_vanilla:8, End Stone Bricks
rockhounding_rocks:bricks_vanilla:9, Granite Bricks
rockhounding_rocks:bricks_vanilla:10, Andesite Bricks
rockhounding_rocks:bricks_vanilla:11, Diorite Bricks
rockhounding_rocks:bricks_vanilla:12, Prismarine Bricks
rockhounding_rocks:bricks_vanilla:13, Nether Quartz Bricks
rockhounding_rocks:bricks_vanilla:14, Nether Wart Bricks
rockhounding_rocks:bricks_vanilla:15, Snow Bricks
rockhounding_rocks:bricks_concrete:0, Black Concrete Bricks
rockhounding_rocks:bricks_concrete:1, Red Concrete Bricks
rockhounding_rocks:bricks_concrete:2, Green Concrete Bricks
rockhounding_rocks:bricks_concrete:3, Brown Concrete Bricks
rockhounding_rocks:bricks_concrete:4, Blue Concrete Bricks
rockhounding_rocks:bricks_concrete:5, Purple Concrete Bricks
rockhounding_rocks:bricks_concrete:6, Cyan Concrete Bricks
rockhounding_rocks:bricks_concrete:7, Silver Concrete Bricks
rockhounding_rocks:bricks_concrete:8, Gray Concrete Bricks
rockhounding_rocks:bricks_concrete:9, Pink Concrete Bricks
rockhounding_rocks:bricks_concrete:10, Lime Concrete Bricks
rockhounding_rocks:bricks_concrete:11, Yellow Concrete Bricks
rockhounding_rocks:bricks_concrete:12, Light Blue Concrete Bricks
rockhounding_rocks:bricks_concrete:13, Magents Concrete Bricks
rockhounding_rocks:bricks_concrete:14, Orange Concrete Bricks
rockhounding_rocks:bricks_concrete:15, White Concrete Bricks
rockhounding_rocks:paves_a:0, Black Aventurine Paving Tile
rockhounding_rocks:paves_a:1, Basanite Paving Tile
rockhounding_rocks:paves_a:2, Black Granite Paving Tile
rockhounding_rocks:paves_a:3, Jet Paving Tile
rockhounding_rocks:paves_a:4, Luxulianite Paving Tile
rockhounding_rocks:paves_a:5, Black Onyx Paving Tile
rockhounding_rocks:paves_a:6, Portoro Paving Tile
rockhounding_rocks:paves_a:7, Snowflake Obsidian Paving Tile
rockhounding_rocks:paves_a:8, Black Tiger Eye Paving Tile
rockhounding_rocks:paves_a:9, Slate Paving Tile
rockhounding_rocks:paves_a:10, Gabbro Paving Tile
rockhounding_rocks:paves_a:11, Blue Aventurine Paving Tile
rockhounding_rocks:paves_a:12, Chrysocolla Paving Tile
rockhounding_rocks:paves_a:13, Blue Granite Paving Tile
rockhounding_rocks:paves_a:14, Blue Jasper Paving Tile
rockhounding_rocks:paves_a:15, Labradorite Paving Tile
rockhounding_rocks:paves_b:0, Larimar Paving Tile
rockhounding_rocks:paves_b:1, Blue Onyx Paving Tile
rockhounding_rocks:paves_b:2, Pietersite Paving Tile
rockhounding_rocks:paves_b:3, Sodalite Paving Tile
rockhounding_rocks:paves_b:4, Blue Tiger Eye Paving Tile
rockhounding_rocks:paves_b:5, Azurite Paving Tile
rockhounding_rocks:paves_b:6, Brown Aventurine Paving Tile
rockhounding_rocks:paves_b:7, Laterite Paving Tile
rockhounding_rocks:paves_b:8, Brown Carnelian Paving Tile
rockhounding_rocks:paves_b:9, Brown Porphyry Paving Tile
rockhounding_rocks:paves_b:10, Scoria Paving Tile
rockhounding_rocks:paves_b:11, Smoky Quartz Paving Tile
rockhounding_rocks:paves_b:12, Bronzite Paving Tile
rockhounding_rocks:paves_b:13, Tiger Iron Paving Tile
rockhounding_rocks:paves_b:14, Arkose Paving Tile
rockhounding_rocks:paves_b:15, Ignimbrite Paving Tile
rockhounding_rocks:paves_c:0, Gneiss Paving Tile
rockhounding_rocks:paves_c:1, Pumice Paving Tile
rockhounding_rocks:paves_c:2, Gray Granite Paving Tile
rockhounding_rocks:paves_c:3, Gray Onyx Paving Tile
rockhounding_rocks:paves_c:4, Gray Porphyry Paving Tile
rockhounding_rocks:paves_c:5, Spiderweb Jasper Paving Tile
rockhounding_rocks:paves_c:6, Gray Trachyte Paving Tile
rockhounding_rocks:paves_c:7, Travertine Paving Tile
rockhounding_rocks:paves_c:8, Gray Tuff Paving Tile
rockhounding_rocks:paves_c:9, Zebra Jasper Paving Tile
rockhounding_rocks:paves_c:10, Dacite Paving Tile
rockhounding_rocks:paves_c:11, Migmatite Paving Tile
rockhounding_rocks:paves_c:12, Amazonite Paving Tile
rockhounding_rocks:paves_c:13, Green Aventurine Paving Tile
rockhounding_rocks:paves_c:14, Green Granite Paving Tile
rockhounding_rocks:paves_c:15, Green Onyx Paving Tile
rockhounding_rocks:paves_d:0, Green Porphyry Paving Tile
rockhounding_rocks:paves_d:1, Green Jasper Paving Tile
